unique_id,lat,lng,ds,h3
5157130,-20.3087121,-40.2921096,2024-03-27 17:21:26.853,87a895748ffffff
5188469,-20.3784913,-40.3071959,2024-04-12 17:01:45.397,87a89576cffffff
5255022,-20.2517356,-40.3708338,2024-05-14 20:26:04.287,87a895282ffffff
5278188,-20.4477184,-40.3450261,2024-05-26 16:33:16.247,87a8953b3ffffff
5386608,-20.2923763,-40.2356296,2024-07-28 20:13:46.270,87a895759ffffff
5561500,-20.3421231,-40.2849674,2024-11-17 06:01:58.527,87a89576affffff
5273183,-20.264515,-40.257662,2024-05-23 19:40:35.930,87a895664ffffff
5465402,-20.2947756,-40.2930067,2024-09-17 23:45:49.227,87a895748ffffff
5107302,-20.3278789,-40.3505141,2024-03-06 09:44:23.307,87a8952b4ffffff
5762487,-20.2616597,-40.2833489,2025-03-31 20:15:22.990,87a895665ffffff
5015137,-20.3109982,-40.2927121,2024-01-19 21:52:40.880,87a895748ffffff
5477633,-20.4481832,-40.34484,2024-09-26 15:59:02.473,87a8953b3ffffff
5046001,-20.3102708,-40.2915364,2024-02-03 16:59:56.937,87a895748ffffff
5488732,-20.3372855,-40.3081982,2024-10-03 17:01:49.093,87a89576bffffff
5631015,-20.2934768,-40.2958309,2024-12-18 22:33:07.613,87a895749ffffff
5447294,-20.3132467,-40.3086089,2024-09-05 13:10:00.243,87a89574dffffff
5285360,-20.2718872,-40.2876447,2024-05-29 20:34:19.620,87a89574bffffff
5421403,-20.2889118,-40.3040247,2024-08-19 10:21:53.500,87a895749ffffff
5511720,-20.311646,-40.2918987,2024-10-18 17:20:56.127,87a895748ffffff
5747080,-20.2512654,-40.3721694,2025-03-19 20:11:28.180,87a895282ffffff
5677560,-20.3056907,-40.3166992,2025-01-26 11:45:14.337,87a8952b2ffffff
5192273,-20.3368649,-40.2820945,2024-04-14 12:04:11.443,87a89576affffff
5574410,-20.3101656,-40.3004511,2024-11-25 08:49:05.213,87a89574dffffff
5310834,-20.3452513,-40.3228395,2024-06-12 17:14:36.787,87a895769ffffff
5289626,-20.3027765,-40.2921903,2024-06-02 13:42:57.913,87a895748ffffff
5540431,-20.3042149,-40.4033006,2024-11-04 23:01:13.517,87a8952a3ffffff
5110466,-20.3211394,-40.3388615,2024-03-07 13:48:46.040,87a8952b6ffffff
5117921,-20.3466361,-40.3330601,2024-03-10 17:09:08.337,87a895769ffffff
5134688,-20.3784611,-40.307109,2024-03-17 15:20:20.243,87a89576cffffff
5763920,-20.311204,-40.293855,2025-04-01 17:50:20.283,87a895748ffffff
5754796,-20.296491,-40.297629,2025-03-25 19:12:04.807,87a895749ffffff
5613199,-20.2254152,-40.2695442,2024-12-11 08:23:45.243,87a895663ffffff
5453824,-20.3031045,-40.3005604,2024-09-10 07:02:44.977,87a895749ffffff
5763539,-20.3137856,-40.29098279999999,2025-04-01 14:07:15.767,87a895748ffffff
5419650,-20.3002502,-40.3211156,2024-08-17 22:17:23.073,87a8952b2ffffff
5317526,-20.2965947,-40.3202514,2024-06-15 18:12:18.350,87a8952b2ffffff
5436770,-20.3406375,-40.2839399,2024-08-28 19:12:40.873,87a89576affffff
5414193,-20.3314187,-40.2767382,2024-08-15 08:28:16.977,87a89574cffffff
5727808,-20.29875,-40.29639,2025-03-06 07:20:28.890,87a895749ffffff
5533646,-20.2923763,-40.2356296,2024-10-31 14:15:21.590,87a895759ffffff
5560057,-20.3020129,-40.2963876,2024-11-15 19:55:50.270,87a895748ffffff
5293846,-20.4495759,-40.3428162,2024-06-04 14:42:44.773,87a8953b3ffffff
5576144,-20.3135277,-40.3062063,2024-11-26 07:51:55.417,87a89574dffffff
5622502,-20.3509735,-40.381017,2024-12-14 15:37:00.703,87a89539bffffff
5054845,-20.3277338,-40.3428924,2024-02-08 12:46:05.633,87a8952b4ffffff
5380900,-20.2964,-40.29691,2024-07-24 07:09:21.510,87a895749ffffff
5568888,-20.3119114,-40.2922008,2024-11-21 17:04:47.453,87a895748ffffff
5105881,-20.2647139,-40.2572037,2024-03-05 17:56:45.967,87a895664ffffff
5406143,-20.3062346,-40.3155403,2024-08-09 18:42:36.490,87a89574dffffff
5256375,-20.2851972,-40.2947001,2024-05-15 12:43:05.707,87a89574bffffff
5188784,-20.2945356,-40.2923284,2024-04-12 18:30:43.377,87a895748ffffff
5045541,-20.3038723,-40.2993856,2024-02-03 11:46:43.397,87a89574dffffff
5189547,-20.3158421,-40.2964375,2024-04-13 00:54:00.490,87a89574dffffff
5457620,-20.3292454,-40.2743688,2024-09-12 08:24:50.260,87a89574cffffff
5272582,-20.2644962,-40.2568278,2024-05-23 13:07:13.743,87a895664ffffff
5444828,-20.2616507,-40.2833308,2024-09-03 15:39:19.817,87a895665ffffff
5799488,-20.2718872,-40.2876447,2025-04-28 16:16:21.827,87a89574bffffff
5196052,-20.2991145,-40.303837,2024-04-16 09:36:43.400,87a895749ffffff
5573094,-20.3514898,-40.2840551,2024-11-24 01:23:47.073,87a89576affffff
5316722,-20.1714802,-40.2567567,2024-06-18 02:30:08.083,87a895641ffffff
5731291,-20.3904786,-40.3731302,2025-03-10 04:15:23.450,87a89539cffffff
4991890,-20.2939987,-40.3012771,2024-01-06 11:54:59.203,87a895749ffffff
5325190,-20.3105358,-40.2826949,2024-06-19 18:11:42.540,87a895748ffffff
5424950,-20.2182366,-40.2704075,2024-08-21 11:19:26.420,87a895663ffffff
5678702,-20.2254152,-40.2695442,2025-01-27 08:58:29.053,87a895663ffffff
5750765,-20.3019834,-40.3664667,2025-03-22 09:50:17.903,87a8952b1ffffff
5541196,-20.3072383,-40.2938823,2024-11-05 09:04:17.780,87a895748ffffff
5072811,-20.300388,-40.2964617,2024-02-21 04:27:39.160,87a895748ffffff
5238889,-20.286237,-40.2980033,2024-05-07 10:20:42.847,87a895749ffffff
5781144,-20.2642727,-40.2707737,2025-04-13 11:45:20.407,87a895664ffffff
5494360,-20.3278789,-40.3505141,2024-10-08 08:44:19.677,87a8952b4ffffff
5768893,-20.3304394,-40.3662523,2025-04-04 20:14:34.590,87a8952b5ffffff
5139173,-20.2824768,-40.2912527,2024-03-19 18:45:35.803,87a89574bffffff
5122562,-20.2647139,-40.2572037,2024-03-12 15:13:34.440,87a895664ffffff
5020677,-20.2635306,-40.2695249,2024-01-23 03:04:05.583,87a895664ffffff
5718865,-20.2963921,-40.2935583,2025-02-24 17:28:41.833,87a895748ffffff
5130561,-20.3095326,-40.2928339,2024-03-15 10:20:37.657,87a895748ffffff
5612101,-20.2975969,-40.29727,2024-12-10 17:43:13.850,87a895749ffffff
5565783,-20.2636801,-40.2616792,2024-11-19 17:58:43.573,87a895664ffffff
5624022,-20.2836469,-40.2911615,2024-12-15 13:59:25.963,87a89574bffffff
5686328,-20.2623131,-40.2606524,2025-01-31 22:02:38.107,87a895664ffffff
5370210,-20.2254152,-40.2695442,2024-07-16 11:12:29.080,87a895663ffffff
5298273,-20.3414822,-40.3981147,2024-06-06 12:11:01.610,87a8952a6ffffff
5074907,-20.2644962,-40.2568278,2024-02-21 18:18:37.837,87a895664ffffff
5632130,-20.2254152,-40.2695442,2024-12-19 11:08:48.643,87a895663ffffff
5696093,-20.3698989,-40.3109751,2025-02-07 11:28:44.477,87a895768ffffff
5489447,-20.3278789,-40.3505141,2024-10-04 07:52:44.297,87a8952b4ffffff
5192169,-20.3203909,-40.3445961,2024-04-14 08:15:09.880,87a8952b0ffffff
5384390,-20.2978447,-40.2950832,2024-07-26 19:11:49.330,87a895748ffffff
5292880,-20.43811,-40.333012,2024-06-04 07:21:28.180,87a895394ffffff
4996844,-20.2996261,-40.2922686,2024-01-10 05:54:48.387,87a895748ffffff
5628034,-20.1991223,-40.2229546,2024-12-17 16:04:11.073,87a895646ffffff
5224589,-20.3648802,-40.3008905,2024-04-30 10:15:41.217,87a895768ffffff
5388122,-20.3278789,-40.3505141,2024-08-03 17:20:41.267,87a8952b4ffffff
5682381,-20.3059286,-40.2923843,2025-01-29 17:32:53.603,87a895748ffffff
5236521,-20.3648802,-40.3008905,2024-05-06 10:41:41.560,87a895768ffffff
5522827,-20.3648802,-40.3008905,2024-10-25 09:02:23.090,87a895768ffffff
5275162,-20.2647139,-40.2572037,2024-05-24 20:44:12.607,87a895664ffffff
5440287,-20.2923763,-40.2356296,2024-08-30 19:56:26.363,87a895759ffffff
5724550,-20.2785553,-40.2870765,2025-03-01 01:02:42.427,87a89574bffffff
5762366,-20.3116834,-40.291765,2025-03-31 18:33:53.820,87a895748ffffff
5414087,-20.2964914,-40.29762959999999,2024-08-15 07:30:39.127,87a895749ffffff
5539213,-20.2254152,-40.2695442,2024-11-04 08:52:20.603,87a895663ffffff
5427661,-20.3116077,-40.2918697,2024-08-22 18:27:12.157,87a895748ffffff
5652180,-20.2300858,-40.2548581,2025-01-05 17:32:45.613,87a895663ffffff
5362864,-20.2964914,-40.29762959999999,2024-07-11 07:24:36.363,87a895749ffffff
5362238,-20.2923763,-40.2356296,2024-07-10 17:09:44.430,87a895759ffffff
5455352,-20.3107149,-40.299929,2024-09-10 20:24:34.947,87a89574dffffff
5424944,-20.2182366,-40.2704075,2024-08-21 11:15:21.363,87a895663ffffff
5466041,-20.27831,-40.300499,2024-09-18 13:10:07.463,87a895296ffffff
5695256,-20.3058365,-40.3011246,2025-02-06 18:49:58.923,87a89574dffffff
5440112,-20.3010374,-40.2917309,2024-08-30 18:45:58.320,87a895748ffffff
5303445,-20.1834677,-40.2307136,2024-06-08 19:03:39.513,87a895642ffffff
5047342,-20.3798009,-40.3089846,2024-02-04 07:28:31.083,87a89576cffffff
5618154,-20.1730464,-40.2602305,2024-12-12 18:14:57.287,87a895641ffffff
5715685,-20.1243495,-40.3049774,2025-02-21 17:44:14.843,87a895649ffffff
5228010,-20.2752319,-40.2357904,2024-05-01 18:58:38.217,87a895759ffffff
5239775,-20.3170953,-40.3093013,2024-05-07 17:55:24.687,87a89574dffffff
5778446,-20.2966596,-40.2928937,2025-04-11 01:33:12.327,87a895748ffffff
5796163,-20.300853,-40.2931905,2025-04-25 18:03:12.997,87a895748ffffff
5620732,-20.3150976,-40.3054541,2024-12-13 19:40:22.257,87a89574dffffff
5173624,-20.2655119,-40.2826823,2024-04-05 18:00:53.057,87a895665ffffff
5798853,-20.3363684,-40.40506329999999,2025-04-27 23:03:40.220,87a8952a6ffffff
5569491,-20.3359582,-40.2833145,2024-11-21 21:50:33.820,87a89574cffffff
5216571,-20.2812189,-40.2984757,2024-04-26 08:00:14.120,87a89574bffffff
5159752,-20.3009766,-40.2923109,2024-03-28 18:43:13.983,87a895748ffffff
5170584,-20.3539317,-40.2913952,2024-04-04 08:42:54.723,87a89576affffff
5737842,-20.31501,-40.29568,2025-03-13 18:33:45.333,87a89574dffffff
4992202,-20.2778826,-40.2865627,2024-01-06 14:51:33.983,87a89574bffffff
5472512,-20.2964875,-40.2970997,2024-09-23 13:21:42.827,87a895749ffffff
5138327,-20.3104779,-40.2825018,2024-03-19 11:47:26.347,87a895748ffffff
5652627,-20.3072196,-40.3716061,2025-01-06 07:59:52.817,87a8952b1ffffff
5146158,-20.3002502,-40.3203879,2024-03-22 12:13:47.220,87a8952b2ffffff
5734480,-20.3049557,-40.3013746,2025-03-12 06:46:26.473,87a89574dffffff
5573694,-20.315161,-40.2971777,2024-11-24 18:57:34.760,87a89574dffffff
5564261,-20.3236842,-40.3639113,2024-11-19 04:13:22.327,87a8952b5ffffff
5171698,-20.3316425,-40.2800377,2024-04-04 19:16:38.503,87a89574cffffff
5303806,-20.2941406,-40.2936616,2024-06-08 22:49:31.610,87a895749ffffff
5650958,-20.281219,-40.288776,2025-01-04 00:39:03.423,87a89574bffffff
5762571,-20.28033,-40.29868,2025-03-31 21:32:33.230,87a895296ffffff
5297244,-20.2780076,-40.2874646,2024-06-06 06:43:25.750,87a89574bffffff
5087799,-20.3142026,-40.2910774,2024-02-27 17:19:15.877,87a895748ffffff
5057597,-20.3640353,-40.4201531,2024-02-09 14:34:21.007,87a89538affffff
5467256,-20.2254152,-40.2695442,2024-09-19 08:18:11.213,87a895663ffffff
5742165,-20.331772,-40.2778867,2025-03-17 08:52:10.410,87a89574cffffff
5676893,-20.3517179,-40.2983024,2025-01-25 17:50:20.330,87a895768ffffff
5381778,-20.2964862,-40.2975917,2024-07-24 17:12:57.053,87a895749ffffff
5301855,-20.2554949,-40.2903986,2024-06-07 22:05:03.503,87a895665ffffff
5276729,-20.27831,-40.300499,2024-05-25 17:36:05.647,87a895296ffffff
5168295,-20.1397294,-40.4010737,2024-04-03 00:24:07.887,87a891923ffffff
5801866,-20.2962993,-40.2946688,2025-04-30 12:31:07.197,87a895748ffffff
5040162,-20.2792748,-40.3004119,2024-01-31 20:21:51.730,87a895296ffffff
5345116,-20.3144125,-40.3021245,2024-07-01 12:50:27.287,87a89574dffffff
5243798,-20.297453,-40.3173492,2024-05-09 12:59:47.870,87a8952b2ffffff
5386978,-20.2987685,-40.3046746,2024-07-29 08:39:47.103,87a895749ffffff
5563051,-20.2635737,-40.2992008,2024-11-18 09:46:08.547,87a895296ffffff
5247403,-20.3156182,-40.2979101,2024-05-10 20:29:09.727,87a89574dffffff
5549415,-20.3535736,-40.3057516,2024-11-09 15:14:09.867,87a895768ffffff
5176959,-20.2645585,-40.25693709999999,2024-04-07 07:55:05.633,87a895664ffffff
5095171,-20.3278789,-40.3505141,2024-03-01 09:55:37.147,87a8952b4ffffff
4998461,-20.3801388,-40.3112256,2024-01-10 20:23:01.203,87a89576cffffff
5183920,-20.2662922,-40.2691412,2024-04-10 22:15:49.217,87a895664ffffff
5133526,-20.473126,-40.348204,2024-03-16 19:47:54.463,87a8953b0ffffff
5318465,-20.2678298,-40.27149,2024-06-16 04:14:17.663,87a895664ffffff
5516640,-20.3350231,-40.3703606,2024-10-22 10:30:55.687,87a8952b5ffffff
5352550,-20.2554949,-40.2903986,2024-07-04 19:57:43.647,87a895665ffffff
5049114,-20.3397521,-40.3888699,2024-02-05 16:33:07.393,87a8952a6ffffff
5616896,-20.2987685,-40.3046746,2024-12-12 08:58:43.240,87a895749ffffff
5230815,-20.2863769,-40.296833,2024-05-03 09:40:48.780,87a895749ffffff
5781763,-20.331059,-40.388237,2025-04-14 07:08:03.340,87a8952a6ffffff
5733724,-20.3350231,-40.3703606,2025-03-11 16:37:33.233,87a8952b5ffffff
5523369,-20.2662612,-40.2822563,2024-10-25 12:25:10.547,87a895665ffffff
5788384,-20.2999482,-40.395718,2025-04-18 15:35:36.227,87a895284ffffff
5038330,-20.3114265,-40.2933365,2024-01-31 09:22:59.060,87a895748ffffff
5548808,-20.2718872,-40.2876447,2024-11-09 05:17:04.590,87a89574bffffff
5504422,-20.2942151,-40.2953734,2024-10-14 15:24:40.807,87a895749ffffff
5414184,-20.2889118,-40.3040247,2024-08-15 08:26:27.283,87a895749ffffff
5637697,-20.3177672,-40.2893451,2024-12-22 01:10:54.530,87a89574cffffff
5670663,-20.328483,-40.3662001,2025-01-20 20:44:54.397,87a8952b5ffffff
5093251,-20.3409085,-40.3989743,2024-02-29 16:17:23.730,87a8952a6ffffff
5468832,-20.3322547,-40.2817051,2024-09-20 09:40:28.397,87a89574cffffff
5181327,-20.3080392,-40.301774,2024-04-09 19:25:55.367,87a89574dffffff
5449870,-20.2638967,-40.2708331,2024-09-07 02:05:46.860,87a895664ffffff
5689585,-20.3698076,-40.3572529,2025-02-03 16:20:01.567,87a89539effffff
5463823,-20.12959,-40.1950391,2024-09-16 20:56:46.383,87a89565affffff
5363022,-20.2970934,-40.2951825,2024-07-11 09:19:15.277,87a895748ffffff
5075388,-20.3274785,-40.3554047,2024-02-21 19:42:35.623,87a8952b4ffffff
5667210,-20.2367519,-40.2783804,2025-01-17 11:36:08.503,87a895661ffffff
5521637,-20.2638967,-40.2708331,2024-10-24 15:32:16.233,87a895664ffffff
5246202,-20.3323622,-40.3665987,2024-05-10 12:09:19.230,87a8952b5ffffff
5221659,-20.3570151,-40.3088894,2024-04-28 16:17:54.740,87a895768ffffff
5060397,-20.3171257,-40.3255021,2024-02-11 21:37:00.387,87a8952b6ffffff
5755389,-20.3055067,-40.2942695,2025-03-26 11:22:06.737,87a895748ffffff
5016990,-20.3056907,-40.3166992,2024-01-21 11:42:49.123,87a8952b2ffffff
5086965,-20.2649025,-40.2700535,2024-02-27 10:21:14.443,87a895664ffffff
5617563,-20.3142026,-40.2910774,2024-12-12 14:10:12.740,87a895748ffffff
5123396,-20.2783048,-40.3003596,2024-03-12 18:14:37.343,87a895296ffffff
5655275,-20.2579618,-40.2439851,2025-01-07 17:03:17.200,87a895666ffffff
5232737,-20.2999919,-40.3627708,2024-05-04 07:12:07.960,87a8952b1ffffff
5079382,-20.2856349,-40.3356783,2024-02-23 08:18:33.673,87a895294ffffff
5191548,-20.3769791,-40.306655,2024-04-13 23:11:37.567,87a89576cffffff
5631282,-20.2625633,-40.297057,2024-12-19 03:34:08.100,87a895296ffffff
5538938,-20.3091027,-40.282143,2024-11-04 07:07:01.233,87a895748ffffff
5371244,-20.2887535,-40.2971272,2024-07-16 22:32:25.347,87a895749ffffff
5405779,-20.2027471,-40.2402236,2024-08-09 14:56:05.140,87a895640ffffff
5724366,-20.1961879,-40.2288732,2025-02-28 19:56:02.410,87a895640ffffff
5631840,-20.3213765,-40.3514879,2024-12-19 09:40:37.717,87a8952b0ffffff
5262126,-20.2647139,-40.2572037,2024-05-17 17:17:09.383,87a895664ffffff
5645625,-20.342364,-40.3107945,2024-12-30 09:07:44.873,87a89576bffffff
5152611,-20.2254152,-40.2695442,2024-03-26 08:48:09.787,87a895663ffffff
5474754,-20.2300858,-40.2548581,2024-09-24 19:57:20.120,87a895663ffffff
5091927,-20.3049557,-40.3013746,2024-02-29 08:50:49.377,87a89574dffffff
5771985,-20.3178351,-40.3290566,2025-04-07 06:40:29.680,87a8952b6ffffff
5549641,-20.2757183,-40.2839809,2024-11-09 17:26:54.960,87a89574bffffff
5545007,-20.2300858,-40.2548581,2024-11-07 06:08:51.317,87a895663ffffff
5141542,-20.3498993,-40.3162299,2024-03-20 17:41:23.267,87a895769ffffff
5561586,-20.1990144,-40.2614817,2024-11-17 09:34:30.907,87a895645ffffff
5460195,-20.3278789,-40.3505141,2024-09-13 21:31:06.107,87a8952b4ffffff
5391174,-20.3127782,-40.2872236,2024-07-31 20:19:04.377,87a895748ffffff
5695941,-20.3278789,-40.3505141,2025-02-07 09:31:49.750,87a8952b4ffffff
5658969,-20.3086614,-40.3293002,2025-01-09 22:47:27.227,87a8952b2ffffff
5567934,-20.2987685,-40.3046746,2024-11-21 09:33:49.600,87a895749ffffff
5070384,-20.2800559,-40.3012808,2024-02-20 08:44:12.210,87a895296ffffff
5741332,-20.3380608,-40.295067,2025-03-16 15:15:13.227,87a89576bffffff
5580048,-20.3277448,-40.3505472,2024-11-27 12:39:46.213,87a8952b4ffffff
4984864,-20.2947817,-40.294695,2024-01-01 08:36:02.627,87a895749ffffff
5157044,-20.3172982,-40.3177215,2024-03-27 16:53:35.737,87a89574dffffff
5518119,-20.2991021,-40.2938302,2024-10-22 21:29:02.917,87a895748ffffff
5642044,-20.3278789,-40.3505141,2024-12-26 07:02:24.053,87a8952b4ffffff
5701129,-20.3216,-40.35139,2025-02-11 07:43:12.893,87a8952b0ffffff
5384813,-20.27592,-40.2881792,2024-07-27 00:23:42.913,87a89574bffffff
5363194,-20.3027765,-40.2921903,2024-07-11 11:46:30.190,87a895748ffffff
5411717,-20.296448,-40.2996588,2024-08-13 17:30:25.643,87a895749ffffff
5051381,-20.2786756,-40.2900477,2024-02-06 18:10:21.587,87a89574bffffff
5545023,-20.2986904,-40.2960173,2024-11-07 06:31:51.397,87a895748ffffff
5288041,-20.3784913,-40.3071959,2024-05-31 22:17:28.350,87a89576cffffff
5647377,-20.296103,-40.2899732,2025-01-01 00:22:18.230,87a895748ffffff
5275822,-20.2948921,-40.2967584,2024-05-25 06:55:03.763,87a895749ffffff
5176863,-20.3438589,-40.3107943,2024-04-07 05:24:34.543,87a89576bffffff
5777006,-20.1580076,-40.2645758,2025-04-10 11:17:16.587,87a89564effffff
5016817,-20.2205845,-40.2107235,2024-01-21 06:52:32.493,87a895671ffffff
4990861,-20.2655119,-40.2826823,2024-01-05 15:48:20.790,87a895665ffffff
5009575,-20.2987685,-40.3046746,2024-01-17 09:47:05.433,87a895749ffffff
5413058,-20.2866669,-40.2919095,2024-08-14 14:16:05.183,87a89574bffffff
5408858,-20.2780076,-40.2874646,2024-08-12 07:02:35.227,87a89574bffffff
5765511,-20.2940161,-40.2990703,2025-04-02 18:02:34.163,87a895749ffffff
5227855,-20.3109982,-40.2927121,2024-05-01 18:05:40.693,87a895748ffffff
5077777,-20.338569,-40.359868,2024-02-22 16:31:28.173,87a8952b4ffffff
5227633,-20.2942946,-40.2922685,2024-05-01 16:50:06.133,87a895748ffffff
5072933,-20.317676,-40.3178391,2024-02-21 06:39:13.577,87a89574dffffff
5558935,-20.2616597,-40.2833489,2024-11-14 20:21:37.840,87a895665ffffff
5503003,-20.2030034,-40.262741,2024-10-13 06:55:52.163,87a895645ffffff
5440203,-20.3447943,-40.28427,2024-08-30 19:24:43.617,87a89576affffff
5658216,-20.29266,-40.2963844,2025-01-09 11:17:15.807,87a895749ffffff
5584481,-20.2994308,-40.2967037,2024-11-28 19:02:09.117,87a895748ffffff
5450314,-20.3520419,-40.2977172,2024-09-07 15:26:44.297,87a895768ffffff
5329256,-20.2637828,-40.3004998,2024-06-21 17:25:22.940,87a895296ffffff
5793523,-20.28033,-40.29868,2025-04-23 21:45:26.010,87a895296ffffff
5626204,-20.3640353,-40.4201531,2024-12-16 16:34:45.133,87a89538affffff
5187223,-20.2940097,-40.3424949,2024-04-12 08:12:17.710,87a8952b3ffffff
5710675,-20.3152202,-40.29421,2025-02-18 08:48:17.177,87a89574dffffff
5377677,-20.2742825,-40.2845348,2024-07-21 08:08:47.163,87a89574bffffff
5004044,-20.3325986,-40.2905297,2024-01-14 01:07:07.927,87a89574cffffff
5539929,-20.2983986,-40.2943882,2024-11-04 16:18:30.860,87a895748ffffff
5256509,-20.3602348,-40.4066363,2024-05-15 13:14:17.040,87a89538affffff
5373896,-20.2516774,-40.2712623,2024-07-18 16:56:59.960,87a895660ffffff
5154715,-20.2913822,-40.3011615,2024-03-26 18:05:41.480,87a895749ffffff
5687641,-20.2648794,-40.2631113,2025-02-01 22:22:35.110,87a895664ffffff
5083514,-20.2647139,-40.2572037,2024-02-25 06:22:41.457,87a895664ffffff
5335153,-20.3098645,-40.2922886,2024-06-25 12:28:15.273,87a895748ffffff
5583380,-20.2463253,-40.2712663,2024-11-28 12:42:33.293,87a895660ffffff
5756938,-20.343785,-40.3892105,2025-03-27 15:45:18.323,87a8952a6ffffff
5546091,-20.253297,-40.3741651,2024-11-07 17:10:39.767,87a895282ffffff
5545152,-20.31434,-40.3053581,2024-11-07 08:21:16.107,87a89574dffffff
5047661,-20.3545537,-40.2907127,2024-02-04 13:31:59.987,87a89576affffff
5114881,-20.2401833,-40.2748556,2024-03-08 19:12:58.340,87a895661ffffff
5620310,-20.2169072,-40.2705803,2024-12-13 17:24:16.960,87a895663ffffff
5651525,-20.2746619,-40.2920695,2025-01-04 20:15:32.837,87a89574bffffff
5683832,-20.3157073,-40.3225012,2025-01-30 11:43:24.653,87a8952b6ffffff
5003803,-20.2720663,-40.2880405,2024-01-13 22:00:50.687,87a89574bffffff
5577383,-20.310404,-40.290098,2024-11-26 14:01:36.997,87a895748ffffff
5532204,-20.2579618,-40.2439851,2024-10-30 17:22:56.803,87a895666ffffff
5623269,-20.3601617,-40.2949577,2024-12-14 22:53:49.530,87a895768ffffff
5196842,-20.3119817,-40.2923353,2024-04-16 16:37:47.767,87a895748ffffff
5516863,-20.115669,-40.2928982,2024-10-22 12:13:11.947,87a891916ffffff
5639443,-20.292202,-40.2916033,2024-12-23 15:31:36.847,87a895748ffffff
5457303,-20.2964359,-40.2922298,2024-09-11 23:03:31.937,87a895748ffffff
5631487,-20.1689407,-40.2165867,2024-12-19 08:14:00.450,87a89565cffffff
5575259,-20.3187262,-40.3304867,2024-11-25 15:42:33.130,87a8952b6ffffff
5362789,-20.1976356,-40.2287565,2024-07-11 05:38:45.700,87a895646ffffff
5242726,-20.2513741,-40.2713825,2024-05-09 06:45:48.300,87a895660ffffff
5550030,-20.297462,-40.3178532,2024-11-09 21:09:46.643,87a8952b2ffffff
5395001,-20.307017,-40.3018203,2024-08-02 23:09:04.437,87a89574dffffff
5010511,-20.3106498,-40.2998999,2024-01-17 16:19:38.693,87a89574dffffff
5218148,-20.2616507,-40.2833315,2024-04-26 16:15:44.663,87a895665ffffff
5113945,-20.3154807,-40.2912411,2024-03-08 17:32:27.500,87a89574cffffff
5202394,-20.283615,-40.3845763,2024-04-18 18:48:47.477,87a895284ffffff
5210255,-20.3278789,-40.3505141,2024-04-23 09:20:37.937,87a8952b4ffffff
5024419,-20.2964727,-40.2904401,2024-01-24 15:13:26.047,87a895748ffffff
5364418,-20.2999482,-40.395718,2024-07-15 22:22:23.903,87a895284ffffff
5555743,-20.3082612,-40.3212944,2024-11-13 14:44:34.290,87a8952b2ffffff
5456785,-20.3415486,-40.3487353,2024-09-11 16:44:37.697,87a8952b4ffffff
5614550,-20.3586037,-40.2945652,2024-12-11 14:31:40.737,87a895768ffffff
5388713,-20.3047689,-40.2931526,2024-07-30 13:46:38.650,87a895748ffffff
5772665,-20.3023225,-40.2987547,2025-04-07 10:28:17.923,87a895749ffffff
5282854,-20.2942846,-40.3018675,2024-05-29 05:14:12.707,87a895749ffffff
5344489,-20.3049557,-40.3013746,2024-07-01 09:09:55.423,87a89574dffffff
5257736,-20.3037197,-40.2971504,2024-05-15 19:54:09.843,87a895748ffffff
5105895,-20.3460188,-40.3433152,2024-03-05 17:59:30.773,87a8952b4ffffff
5038083,-20.2986431,-40.2935393,2024-01-31 07:14:28.807,87a895748ffffff
5301640,-20.3452216,-40.2867397,2024-06-07 20:29:19.337,87a89576affffff
5300547,-20.2816734,-40.2910537,2024-06-07 10:57:22.727,87a89574bffffff
5281839,-20.1876782,-40.262066,2024-05-28 16:14:29.543,87a895641ffffff
5046690,-20.348721,-40.2850214,2024-02-03 22:19:02.370,87a89576affffff
5067507,-20.3015534,-40.3132624,2024-02-18 19:23:08.303,87a895749ffffff
5181177,-20.2950209,-40.3034644,2024-04-09 18:40:19.280,87a895749ffffff
5325960,-20.26491,-40.270027,2024-06-20 07:06:38.867,87a895664ffffff
5113670,-20.3368676,-40.2884286,2024-03-08 16:57:01.090,87a89576affffff
5512103,-20.3056615,-40.302731,2024-10-18 21:14:33.627,87a89574dffffff
5164939,-20.2647139,-40.2572037,2024-04-01 09:49:54.093,87a895664ffffff
5516624,-20.3054449,-40.2942755,2024-10-22 10:26:08.640,87a895748ffffff
5250316,-20.2867258,-40.2914707,2024-05-12 15:30:27.143,87a89574bffffff
5429677,-20.296925,-40.2918438,2024-08-23 21:50:54.660,87a895748ffffff
5257784,-20.241709,-40.3704757,2024-05-15 20:42:25.833,87a89529cffffff
5015805,-20.3134059,-40.2882144,2024-01-20 13:02:27.643,87a895748ffffff
5784247,-20.2390629,-40.3692565,2025-04-15 19:43:29.830,87a89529cffffff
5376032,-20.3047582,-40.2943638,2024-07-19 22:53:30.683,87a895748ffffff
5093549,-20.339749,-40.2849049,2024-02-29 17:47:14.780,87a89576affffff
5215886,-20.2726956,-40.2928756,2024-04-25 20:29:13.410,87a89574bffffff
5277034,-20.3129165,-40.2879598,2024-05-25 19:56:27.643,87a895748ffffff
5199972,-20.3045052,-40.4032285,2024-04-17 22:21:46.867,87a8952a3ffffff
5293202,-20.3750157,-40.3051126,2024-06-04 09:30:32.850,87a89576cffffff
